title	author	ave_rating	no_rating	link
The Way of Kings (The Stormlight Archive, #1)	Brandon Sanderson	4.61	368,021	https://www.goodreads.com/book/show/7235533-the-way-of-kings
Words of Radiance (The Stormlight Archive, #2)	Brandon Sanderson	4.73	251,508	https://www.goodreads.com/book/show/17332218-words-of-radiance
The Wise Man's Fear (The Kingkiller Chronicle, #2)	Patrick Rothfuss	4.53	478,277	https://www.goodreads.com/book/show/1215032.The_Wise_Man_s_Fear
A Dance with Dragons (A Song of Ice and Fire, #5)	George R.R. Martin	4.31	596,116	https://www.goodreads.com/book/show/10664113-a-dance-with-dragons
Prince of Thorns (The Broken Empire, #1)	Mark Lawrence	3.85	105,386	https://www.goodreads.com/book/show/9579634-prince-of-thorns
Blood Song (Raven's Shadow, #1)	Anthony Ryan	4.37	81,699	https://www.goodreads.com/book/show/13569581-blood-song
Red Rising (Red Rising Saga, #1)	Pierce Brown	4.23	293,731	https://www.goodreads.com/book/show/15839976-red-rising
A Memory of Light (The Wheel of Time, #14)	Robert Jordan	4.50	120,937	https://www.goodreads.com/book/show/7743175-a-memory-of-light
The Alloy of Law (Mistborn Saga, #4)	Brandon Sanderson	4.19	159,677	https://www.goodreads.com/book/show/10803121-the-alloy-of-law
King of Thorns (The Broken Empire, #2)	Mark Lawrence	4.19	59,319	https://www.goodreads.com/book/show/12891107-king-of-thorns
The Ocean at the End of the Lane	Neil Gaiman	4.00	532,752	https://www.goodreads.com/book/show/15783514-the-ocean-at-the-end-of-the-lane
Throne of Glass (Throne of Glass, #1)	Sarah J. Maas	4.18	768,113	https://www.goodreads.com/book/show/7896527-throne-of-glass
Steelheart (The Reckoners, #1)	Brandon Sanderson	4.12	169,382	https://www.goodreads.com/book/show/17182126-steelheart
The Black Prism (Lightbringer, #1)	Brent Weeks	4.21	112,858	https://www.goodreads.com/book/show/7165300-the-black-prism
Emperor of Thorns (The Broken Empire, #3)	Mark Lawrence	4.25	47,400	https://www.goodreads.com/book/show/15985373-emperor-of-thorns
Heir of Novron (The Riyria Revelations, #5-6)	Michael J. Sullivan	4.49	43,084	https://www.goodreads.com/book/show/11100431-heir-of-novron
The Night Circus	Erin Morgenstern	4.03	792,506	https://www.goodreads.com/book/show/9361589-the-night-circus
The Republic of Thieves (Gentleman Bastard, #3)	Scott Lynch	4.19	95,916	https://www.goodreads.com/book/show/2890090-the-republic-of-thieves
Uprooted	Naomi Novik	4.04	202,116	https://www.goodreads.com/book/show/22544764-uprooted
The Crown Tower (The Riyria Chronicles, #1)	Michael J. Sullivan	4.34	32,943	https://www.goodreads.com/book/show/16043804-the-crown-tower
Crown of Midnight (Throne of Glass, #2)	Sarah J. Maas	4.36	458,965	https://www.goodreads.com/book/show/17167166-crown-of-midnight
Towers of Midnight (The Wheel of Time, #13)	Robert Jordan	4.42	137,296	https://www.goodreads.com/book/show/8253920-towers-of-midnight
The Emperor's Soul	Brandon Sanderson	4.32	75,188	https://www.goodreads.com/book/show/13578175-the-emperor-s-soul
A Darker Shade of Magic (Shades of Magic, #1)	V.E. Schwab	4.06	258,779	https://www.goodreads.com/book/show/22055262-a-darker-shade-of-magic
Promise of Blood (Powder Mage, #1)	Brian McClellan	4.10	50,855	https://www.goodreads.com/book/show/15790883-promise-of-blood
Saga, Vol. 1	Brian K. Vaughan	4.17	288,229	https://www.goodreads.com/book/show/15704307-saga-vol-1
The Blinding Knife (Lightbringer, #2)	Brent Weeks	4.38	82,503	https://www.goodreads.com/book/show/12499290-the-blinding-knife
The Desert Spear (Demon Cycle, #2)	Peter V. Brett	4.18	85,171	https://www.goodreads.com/book/show/6736971-the-desert-spear
Prince of Fools (The Red Queen's War, #1)	Mark Lawrence	4.06	28,856	https://www.goodreads.com/book/show/18693743-prince-of-fools
Golden Son (Red Rising Saga, #2)	Pierce Brown	4.43	171,285	https://www.goodreads.com/book/show/18966819-golden-son
Tower Lord (Raven's Shadow, #2)	Anthony Ryan	4.17	43,104	https://www.goodreads.com/book/show/18138189-tower-lord
The Emperor's Blades (Chronicle of the Unhewn Throne, #1)	Brian Staveley	4.05	40,891	https://www.goodreads.com/book/show/17910124-the-emperor-s-blades
Six of Crows (Six of Crows, #1)	Leigh Bardugo	4.47	566,767	https://www.goodreads.com/book/show/23437156-six-of-crows
Theft of Swords (The Riyria Revelations, #1-2)	Michael J. Sullivan	4.18	63,619	https://www.goodreads.com/book/show/10790290-theft-of-swords
